Index,demand
133,0.027870712676613993
134,0.04424354359168287
135,0.03167534949496117
136,0.09208701269895907
137,0.1349012016883159
138,0.2525957308378274
139,0.045059814281146526
140,0.04988853254679284
141,0.08677734358804753
142,0.04727174366250181
143,0.015672596200933652
144,0.09520688174778844
145,0.01976062893783654
146,0.014246044765690026
147,0.020941870060377003
148,0.08707931870881136
149,0.030959336891875792
150,0.018560915396884224
151,0.025074331437133956
152,0.0673763499598704
153,0.07504627512250503
154,0.14652049206380283
155,0.1316884372522016
156,0.22670257171648361
157,0.07211529138170704
158,0.05851396682932703
159,0.019494449028147634
160,0.045843344442941275
161,0.04625257923308733
162,0.07099283038523573
163,0.04384469820490555
164,0.7026689540953706
165,0.14260376082890047
166,0.025838323825991664
167,0.12490200290054554
168,0.05658639378268991
169,0.05100573436330053
170,0.01890294826306641
171,0.021149498120394884
172,0.010817452464451819
173,0.04360016815835447
174,0.018016796028556895
175,0.024959834142062105
176,0.06480774316863383
177,0.037947908938134864
178,0.09289950301987443
179,0.06190420875751057
180,0.12723576860029936
181,0.231826594627124
182,0.3652360309009888
183,0.08368327323401072
184,0.032891172521872875
185,0.07873172397753561
186,0.01874250963660856
187,0.04248032623713298
188,0.00782662645008777
189,0.056478489047229415
190,0.048424892148194315
191,0.14599307652859123
192,0.06471768558164281
193,0.09342927855821702
194,0.054578434523173014
195,0.07430857097968561
196,0.027378223715516594
197,0.01905178487357707
198,0.10662481593659108
199,0.03395530206770275
200,0.04621886525798262
201,0.029910586540217197
202,0.009524751492155462
203,0.025527036781915924
204,0.03433967093529822
205,0.05977512837377601
206,0.08663060129505133
207,0.1391231282575837
208,0.1330717014998958
209,0.17936897098026264
210,0.12322153926221137
211,0.1145965896687947
212,0.018599861275124422
213,0.09586251312527574
214,0.051676975272775955
215,0.008726569603616618
216,0.04376133901485894
217,0.10612905821206234
218,0.04033589409761313
219,0.029010815708209
220,0.05364719411132209
221,0.04137653810001052
222,0.017400814667446064
223,0.05454521034100897
224,0.0916991045346354
225,0.036533985965230484
226,0.07036671478847212
227,0.023752919185574185
228,0.018188811918252543
229,0.053201689312935896
230,0.04041797119284813
231,0.037001788963549415
232,0.07485530421166983
233,0.13773000168661192
234,0.2772416591385362
235,0.14182063740406406
236,0.14365443600368824
237,0.07609898888785174
238,0.08358759449305178
239,0.0928608938294499
240,0.09466036646118633
241,0.06410741036013047
242,0.022090538195169724
243,0.28883137141644616
244,0.07103369046529599
245,0.09288726675148706
246,0.051773427732568905
247,0.09217413050089943
248,0.016556383955454515
249,0.030345975812235686
250,0.027642908827360948
251,0.016793881598007845
252,0.028895372741467504
253,0.0547449359908717
254,0.11503523970275714
255,0.06211204197492119
256,0.04504416780432271
257,0.1408893121228879
258,0.45523201969547145
259,0.11353236211395976
260,0.020120362833140983
261,0.23179415299437556
262,0.08075241120926951
263,0.3491528821455805
264,0.14892689877356893
265,0.08549276112047473
266,0.01568421454696413
267,0.05791650286389273
268,0.026933009568712828
269,0.08598481470853361
270,0.23907061080529127
271,0.07170368057953136
272,0.33465863324948625
273,0.10280572777480806
274,0.0694549673131644
275,0.013676036823397075
276,0.024513625496270505
277,0.05592626993121766
278,0.07224926423625669
279,0.018183896258851494
280,0.159299067881215
281,0.2492681871770402
282,0.13423192657704233
283,0.09004441081927046
284,0.04148974134112241
285,0.12298980846093191
286,0.18364581180125414
287,0.24118613711866627
288,0.06845686420754155
289,0.07271713741385141
290,0.025598749044160162
291,0.06219202423162981
292,0.5007883529363555
293,0.033664906696668245
294,0.06953897198510126
295,0.27547572850675084
296,0.26557294599157377
297,0.00993165530523037
298,0.01428498722126766
299,0.03858372677929198
300,0.060801595147855596
301,0.14865922281630492
302,0.22305977477878877
303,0.12127245245580173
304,0.12699130649999885
305,0.26878005364252566
306,0.24352738247366112
307,0.15398319808982874
308,0.24763406665902937
309,0.37026176886812423
310,0.08306159944255109
311,0.02053610804157568
312,0.051054795871995504
313,0.07981047426797666
314,0.06469469104941676
315,0.21864147315342047
316,0.8420408868954318
317,0.01556376038111589
318,0.0895961870368416
319,0.4178792047977711
320,0.01585535837466319
321,0.04103354784645402
322,0.2691905509653999
323,0.016250912228149672
324,0.04335027007079096
325,0.08311782121306033
326,0.03107072602279037
327,0.0356717015339941
328,0.15683242572162395
329,0.07486442561903509
330,0.10094358866717172
331,0.1810828946068079
332,0.17452756472336664
333,0.2467276675101175
334,0.268054467510031
335,0.1403508039718297
336,0.03827817183156483
337,0.27355327009314206
338,0.22639686318233568
339,0.15248648144457697
340,0.8754032842124027
341,0.3738091911965137
342,0.28268576069814366
343,0.028506937509186647
344,0.11450916506071573
345,0.05237472134388581
346,0.030098034562176235
347,0.00937748826779484
348,0.012742494067199605
349,0.05399102789797032
350,0.00831377426650263
351,0.012804078205913885
352,0.016466642726472466
353,0.09296395963194103
354,0.1357574201476462
355,0.1225252617769956
356,0.12485058082948913
357,0.09020211159023092
358,0.16160626043896767
359,0.11209080323844234
360,0.026027223013295533
361,0.1449778838065619
362,0.23495620152738625
363,0.023439889732742674
364,0.07653430070608308
365,0.7602302442474985
366,0.8703895194091912
367,0.38040658838022423
368,0.010640473430490608
369,0.03624805631230954
370,0.01632198220905808
371,0.03917081749411978
372,0.27406412023363463
373,0.06364170109623166
374,0.018275122070606702
375,0.06102097802454966
376,0.016332281385096986
377,0.0628081993068137
378,0.0662379306859263
379,0.07170797670128752
380,0.01956735645792815
381,0.25509748603097404
382,0.022570503403976625
383,0.05158060164002748
384,0.13356183010584696
385,0.13193270137507984
386,0.0772829428776414
387,0.0647557440209944
388,0.10257617343521992
389,0.09943216072432877
390,0.025272980605162636
391,0.11982488239229705
392,0.08965418964011038
393,0.13136684390981468
394,0.7274617034525299
395,0.9655080576335158
396,0.40306262455260256
397,0.10484100429103323
398,0.026710649486681913
399,0.09696814077100874
400,0.08698835505172042
401,0.24863142870927185
402,0.05081293929155122
403,0.06507539170687533
404,0.025280441605824072
405,0.04559781981995604
406,0.13256676897433756
407,0.2426838815407073
408,0.10416771560318684
409,0.5633661679380243
410,0.24759547402191268
411,0.16454516787440535
412,0.17105996388973516
413,0.11717418430442363
414,0.07227721656687111
415,0.14206957483249605
416,0.05162567728756178
417,0.038755365737389115
418,0.024896356973839996
419,0.10634592060173659
420,0.10334347414540479
421,0.03746250338749779
422,0.08430828159433798
423,0.023686544991620616
424,0.8661431616071859
425,0.9974127293629099
426,0.8915233933990772
427,0.02457819990750109
428,0.028815600735060874
429,0.2434780321567047
430,0.14708911203595676
431,0.029698814722010074
432,0.01166064086651971
433,0.01834690020196316
434,0.017618070673040574
435,0.06608911050587896
436,0.12346097682379205
437,0.07179742518751936
438,0.4477354798459642
439,0.5921763590698553
440,0.09508807918623577
441,0.13301882658207914
442,0.17610649348582194
443,0.2675340545318343
444,0.08493094180698028
445,0.23343222073261055
446,0.1085589513453952
447,0.027955940506676748
448,0.06852482921664649
449,0.10536797624806592
450,0.11492414432508882
451,0.05294134774991517
452,0.024073460441691934
453,0.30790052769696175
454,0.41556419538503425
455,0.1495824736050019
456,0.06735794313636351
457,0.03475281210192267
458,0.2364476573930871
459,0.07874054900964149
460,0.2987470707843563
461,0.02976640142551952
462,0.040248334408022335
463,0.04420493523525377
464,0.019820801671877223
465,0.023424995465313347
466,0.06446628074724002
467,0.04848857179084516
468,0.2622922441982304
469,0.8052192301898566
470,0.4222475743274651
471,0.39227216509786245
472,0.12396639894814007
473,0.19583530383790235
474,0.25035330943610146
475,0.41352012354985146
476,0.10967691479760736
477,0.03294533726192438
478,0.03488475945593229
479,0.02821356630319643
480,0.22645910619902787
481,0.14605287384022608
482,0.06434513038179263
483,0.25044000986987863
484,0.27261410574093925
485,0.2617144130495666
486,0.9958797517649047
487,0.10500011277842494
488,0.030273017042593036
489,0.14111594509967065
490,0.22358252543950155
491,0.03260253593607323
492,0.06745158199558589
493,0.414207882142996
494,0.008425446952487817
495,0.07502353810816023
496,0.052378870285539204
497,0.05556684953954326
498,0.06563164403387053
499,0.2488719721437258
500,0.44510850404043983
501,0.38828092130009273
502,0.628361745230981
503,0.4439575766147226
504,0.17544773797065116
505,0.1679124846087623
506,0.2625267617290662
507,0.017365700897292467
508,0.019691040723074947
509,0.1452568403074432
510,0.0912984067948781
511,0.052369798573973156
512,0.17894088546978934
513,0.16348437078866657
514,0.5241871851035113
515,0.18819349939542884
516,0.010471742064405591
517,0.073465869782554
518,0.11879555303837086
519,0.09960057444665707
520,0.06660723274032188
521,0.013614287324930446
522,0.010247638707401585
523,0.015199799655199861
524,0.03206293676944762
525,0.06948011627431136
526,0.11290661339562534
527,0.12528238684829637
528,0.15648292819515844
529,0.4422373747431176
530,0.8236778843546916
531,0.48847955190341996
532,0.4398477925034006
533,0.7004285677217295
534,0.10858985980102226
535,0.016428110173952792
536,0.03825099607439228
537,0.0599718804631257
538,0.13063751632209006
539,0.19217506817209437
540,0.07412768227920545
541,0.021134195800487938
542,0.0640357409081681
543,0.161484914578068
544,0.021151505524985247
545,0.009698353241468742
546,0.05060068651092557
547,0.14397820515657972
548,0.02603626857952134
549,0.01776842176301538
550,0.04141817386958951
551,0.022474939830026585
552,0.00864819465550479
553,0.042933211929907865
554,0.10248539383911115
555,0.06330671684954879
556,0.11225849792025497
557,0.2791596747716549
558,0.4018763876300073
559,0.3544936853621002
560,0.8853830352865503
561,0.7479570914854777
562,0.4132293157758824
563,0.08515600833307413
564,0.03633637093456192
565,0.023083590113972353
566,0.06333434847834858
567,0.11537781038021015
568,0.018616656298489753
569,0.03625075172504253
570,0.4423054765860435
571,0.05895125639897196
572,0.0193689352802656
573,0.07229302191923125
574,0.06399098026861855
575,0.08979070177229846
576,0.049927521624682884
577,0.06924673524851022
578,0.020291492014366207
579,0.05836293545456845
580,0.01440736928913568
581,0.01752707612344072
582,0.03229429801687968
583,0.10716687334773345
584,0.14610605082367487
585,0.5288718775817612
586,0.43243807593762273
587,0.2280391677514852
588,0.9063748267883611
589,0.42439760098520163
590,0.4852350110587962
591,0.16099727550965243
592,0.04810808212346332
593,0.0225133975604237
594,0.04564745885500407
595,0.057616971231562876
596,0.056584735211777044
597,0.04359862595107089
598,0.05378884542632799
599,0.4690474389054427
600,0.11189470224252741
601,0.26041479640605
602,0.05241354015987759
603,0.0845355462181176
604,0.12542028911336905
605,0.14258189962154796
606,0.25069177572381296
607,0.03735256378744149
608,0.02735128926991316
609,0.0518729875020928
610,0.17842124373343451
611,0.5336515063211851
612,0.37237313001962585
613,0.2963095162375524
614,0.1395223719576188
615,0.42377710265033663
616,0.15928152587638908
617,0.07851358020387803
618,0.024606411651065148
619,0.06381339431819877
620,0.0405572739138336
621,0.10828297065278727
622,0.26053030542784844
623,0.06047185038716563
624,0.2816250594219629
625,0.04667990186873336
626,0.06345001418208918
627,0.1747698388945291
628,0.0559892057703475
629,0.020002413069518263
630,0.1357376209061893
631,0.16430460843337175
632,0.04690506312152797
633,0.23061175992511238
634,0.26971158749256563
635,0.08688594760158445
636,0.09041491911906935
637,0.030235057796523013
638,0.09033968126954209
639,0.10015575074561917
640,0.05423034902976187
641,0.10408217440070064
642,0.21076265733772725
643,0.05067286673578935
644,0.038430947876904334
645,0.014808859653819088
646,0.13782168692528102
647,0.015254722756231081
648,0.0207684623469433
649,0.08123665511628095
650,0.03419064198112044
651,0.03442134256088656
652,0.14523656945332586
653,0.054619796448466186
654,0.07686038661209006
655,0.010103423474371081
656,0.08321787682331525
657,0.17264167627474228
658,0.3792677233036814
659,0.36287705140612403
660,0.01994209055963574
661,0.022356239550250987
662,0.025135104001905544
663,0.02512479109783533
664,0.09174831001289208
665,0.02003967755729623
666,0.06597848363964098
667,0.11993341831168927
668,0.019019386228245068
669,0.029894190091686798
670,0.01905153504208358
671,0.021140955260635478
672,0.08628329027556629
673,0.11360949226233089
674,0.2608506933872912
675,0.01783346029959665
676,0.017832071199858787
677,0.08662953762983314
678,0.06737631985993354
679,0.11114506642522327
680,0.2442228444772369
681,0.04218191695109472
682,0.03218236444768301
683,0.006236719041806368
684,0.0899671181258494
685,0.02982549405709153
686,0.01889671018075072
687,0.07999450954008971
688,0.129313966976991
689,0.05492982476986768
690,0.026481091817118843
691,0.01244583811406164
692,0.265373309220138
693,0.019690677122541248
694,0.035688402633377254
695,0.2340192729442685
696,0.08663107323310527
697,0.06182466289709893
698,0.02408335241446723
699,0.04140137633335346
700,0.09027089945422995
701,0.39408559931154197
702,0.03651630067136543
703,0.01842714678131766
704,0.025504673397668147
705,0.06509534014930578
706,0.06714002004075684
707,0.1427958931608442
708,0.07014737037530834
709,0.1735633162525008
710,0.09192167651174002
711,0.0374159257877065
712,0.038517235149323384
713,0.04317338073411753
714,0.03590368090186162
715,0.158309402580037
716,0.019690559623932437
717,0.014622597122226121
718,0.12151950174922388
719,0.023091861466440773
720,0.14517612134044622
721,0.060462534943268226
722,0.024516657042052446
723,0.272525361669818
724,0.49553108146686137
725,0.23529965710933837
726,0.03988040277192326
727,0.07057458363282285
728,0.0339736358852072
729,0.09250181179568763
730,0.07837731939512822
731,0.0725599414157961
732,0.6712650237436287
733,0.08062434129805199
734,0.018770013335805837
735,0.09613880113154397
736,0.08603716121191901
737,0.0569845996566323
738,0.13839825004213765
739,0.44972578806593666
740,0.07759741620997461
741,0.1108763242516344
742,0.026133867151799016
743,0.027228225567298654
744,0.02556184477600512
745,0.11600157013018303
746,0.03046722091512451
747,0.005767326864943791
748,0.026444454959716136
749,0.06128322496084575
750,0.038937529001354845
751,0.02366036040298769
752,0.041991133922963775
753,0.013345500224263753
754,0.0990532505987732
755,0.03811244032513543
756,0.027605088633419803
757,0.015668762506731493
758,0.044183006294627576
759,0.08177439331747909
760,0.11678733427301642
761,0.02083090840966536
762,0.05931894959123372
763,0.48561449611375035
764,0.06953364757574983
765,0.09534772375706732
766,0.03974846143285311
767,0.04228394210810545
768,0.05788200348591224
769,0.1633758478369901
770,0.03900281246018789
771,0.012009779002529279
772,0.00851504291049793
773,0.054929607806893266
774,0.10866927053399093
775,0.018659864882131456
776,0.21833826661051786
777,0.04791762031090238
778,0.024800507712328085
779,0.05389298473995352
780,0.2799485155902681
781,0.025948501931557667
782,0.026163390848556595
783,0.018271132524134533
784,0.05728833304008038
785,0.04986672816426436
786,0.23204260485647293
787,0.07285553341817702
788,0.00916456956558074
789,0.013570323349015822
790,0.08106681027939394
791,0.14852849505645285
792,0.09894543050745438
793,0.08400624872124848
794,0.06888536292886838
795,0.024971254351203044
796,0.041209625478828844
797,0.09745434669798327
798,0.24772809371845306
799,0.09334567178935543
800,0.010457648271418905
801,0.027401322543794612
802,0.019956608792094994
803,0.012098395932278037
804,0.025159239915611926
805,0.013704763975409607
806,0.02198259800145854
807,0.00885710608563319
808,0.010435388009655468
809,0.014085646036964525
810,0.025283370882291822
811,0.023622694931769214
812,0.06489500085645215
813,0.06011195926542941
814,0.13531449448252061
815,0.007820560726910791
816,0.01987666157285219
817,0.1028385898495364
818,0.14420521975872658
819,0.020597959194694263
820,0.02332135583936034
821,0.009367740946782025
822,0.021720797013023287
823,0.033021473093257515
824,0.007820472815011168
825,0.021482199721761266
826,0.006697170536784794
827,0.009750070055335028
828,0.018804940718418255
829,0.01992005164428955
830,0.06671353356501636
831,0.037044220681933464
832,0.015100189138809244
833,0.01217836569530699
834,0.011298453531306308
835,0.010796471014740463
836,0.011056885414467945
837,0.06712661464474952
838,0.03870492942138734
839,0.05443007047098818
840,0.009416062261071102
841,0.02815984483093587
842,0.0161664240062028
843,0.09164149448933011
844,0.013944458402376604
845,0.010059835256557646
846,0.016340874156355278
847,0.09888068848947311
848,0.052309286250870765
849,0.05069599892606052
850,0.06429618721243621
851,0.006488174361241135
852,0.08947236438878477
853,0.017230720596793293
854,0.014086417301463875
855,0.046896037004289494
856,0.051205375845737734
857,0.12174295037364663
858,0.029956910202519737
859,0.037068304697196006
860,0.03170835603178394
861,0.020496948440778727
862,0.01191671515111574
863,0.013186039021600012
864,0.01360614902596198
865,0.017674089144702542
866,0.025921778929672006
867,0.01717386564067457
868,0.0201160092631394
869,0.05423589889373483
870,0.0257446895865447
871,0.12275713967035612
872,0.017426577425486083
873,0.03639951005305061
874,0.013436822370366648
875,0.013165120666122986
876,0.019132726188436804
877,0.05756263781461605
878,0.023667314328080565
879,0.010986952050083949
880,0.02497508184642934
881,0.008096253476837942
882,0.006389276800375202
883,0.05051665188816587
884,0.0965481455758004
885,0.017913361581869628
886,0.0794287231806557
887,0.029620046549769338
888,0.059805711353833904
889,0.020728951232543123
890,0.03133183353528074
891,0.0222121532690926
892,0.06635522303649634
893,0.017380313195303282
894,0.02408126817683887
895,0.029114783092842555
896,0.02293802662005846
897,0.12086002399605751
898,0.04489707204100844
899,0.049918188831017174
900,0.06884138740380609
901,0.14228382639115789
902,0.2275100613887577
903,0.027425513297316656
904,0.032946469229773
905,0.11342096941595299
906,0.03271211829365837
907,0.32662987620109823
908,0.0390710524618863
909,0.10417523902363349
910,0.05943875538414152
911,0.017968620513264578
912,0.013409887167750588
913,0.18585653574765454
914,0.0381762024976248
915,0.44277505294469
916,0.10722983137202426
917,0.032677861456250464
918,0.140859966208352
919,0.03183485660985234
920,0.025154153607660334
921,0.031494827291966954
922,0.01764784009831014
923,0.015284063191265412
924,0.08046382590925967
925,0.09589675928047323
926,0.11368360359052299
927,0.41888717297047184
928,0.047904521082461446
929,0.03984739403201116
930,0.03287368885450796
931,0.06482943864228669
932,0.12457250170388479
933,0.016005262715691408
934,0.04887504713278608
935,0.022459791233440253
936,0.050576871285694366
937,0.058244105266280766
938,0.41930527093036896
939,0.08564032186042288
940,0.06708164439328049
941,0.37551222563461545
942,0.07028520458899931
943,0.36277346709132
944,0.01196018360177632
945,0.05423718018492652
946,0.12549081777215892
947,0.03126474762129659
948,0.026503823443337127
949,0.03950199532642738
950,0.011666952687420839
951,0.0797669491308768
952,0.11995903771235636
953,0.05095883307305082
954,0.024549103187274927
955,0.03550975859747331
956,0.2745238460799746
957,0.029537005121959867
958,0.026642550941061265
959,0.03933457961286722
960,0.03308622574549969
961,0.051965093995206074
962,0.025832830510401087
963,0.03287767156244365
964,0.08814478108596069
965,0.03366676834363042
966,0.02793728305716022
967,0.04681478718478088
968,0.10045787788036556
969,0.13195231234169819
970,0.011677520415873879
971,0.006560750270128992
972,0.012942085483531181
973,0.10013575334999733
974,0.18424388222703567
975,0.02115996741529266
976,0.040197184676014595
977,0.1375386861870023
978,0.282254451454024
979,0.06922395122446891
980,0.03520964115513436
981,0.03229991702170844
982,0.0179495228370505
983,0.02655191679267864
984,0.04439904561550508
985,0.0101465971299251
986,0.07799180805049394
987,0.21235473784064998
988,0.25995032434328613
989,0.05119818978115876
990,0.03230156580223873
991,0.014154160707929023
992,0.009927637464313842
993,0.035301665658743875
994,0.031616450769396856
995,0.13662027814778097
996,0.016424812535093473
997,0.04962842260782982
998,0.0289956927922864
999,0.03675929047779326
1000,0.0826065346556893
1001,0.46437278546297284
1002,0.00856779036800842
1003,0.034624590144120844
1004,0.021328344220160122
1005,0.024686745139555356
1006,0.04832751524339551
1007,0.053067039860975024
1008,0.019536767033926893
1009,0.1008298580152933
1010,0.1422273642279719
1011,0.09896511782584713
1012,0.07658399404197434
1013,0.036959695769919365
1014,0.00800762485880313
1015,0.028033451555334297
1016,0.031031662566894328
1017,0.0329528996700031
1018,0.02979016997435227
1019,0.04655730023698797
1020,0.0592362039786111
1021,0.22829905000816075
1022,0.028727611112650268
1023,0.06479554620942916
1024,0.04314027835186343
1025,0.023034036686111186
1026,0.02274880316385826
1027,0.031214346662346064
1028,0.04303594349756114
1029,0.025264674894366197
1030,0.0938181687446998
1031,0.14087898095210172
1032,0.1904691222238823
1033,0.0436914514926471
1034,0.060047342502313326
1035,0.0565365986588419
1036,0.08824783870362882
1037,0.05072644419465168
1038,0.015591907468530135
1039,0.08595063863957797
1040,0.017301794906922643
1041,0.020696018352542242
1042,0.0913718263790552
1043,0.032473314615926833
1044,0.0197965091932989
1045,0.027617814866702242
1046,0.08169570634800845
1047,0.07652351159004397
1048,0.2248670027880708
1049,0.21475372581387442
1050,0.22483350256479737
1051,0.06970308518313016
1052,0.06470703480533128
1053,0.021323899933589567
1054,0.04761873884609373
1055,0.04767352302441389
1056,0.07310358394831999
1057,0.04634548427024635
1058,0.7102695198443871
1059,0.1366440081498662
1060,0.029873561340028606
1061,0.12360601247614764
1062,0.05853376213073865
1063,0.052845163462397246
1064,0.023400172450338114
1065,0.020806973316860763
1066,0.010270627580116355
1067,0.04761279394461832
1068,0.03176434352141149
1069,0.011552052667199
1070,0.01988534354986743
1071,0.028606599972070556
1072,0.07082392756631202
1073,0.036770396061459626
1074,0.09367770116761852
1075,0.0568574022918189
1076,0.12782675168495578
1077,0.1598629724775796
1078,0.36849180843509394
1079,0.08966552042234618
1080,0.03928104646362221
1081,0.08016343691741412
1082,0.02003474619911471
1083,0.04334719369759808
1084,0.021672187090525135
1085,0.06062114316185356
1086,0.04878305132670167
1087,0.1500502368327962
1088,0.07623535920110898
1089,0.086472035908711
1090,0.05341809464646697
1091,0.07908074829674164
1092,0.036093415246408724
1093,0.029536766702218845
1094,0.019591820511707096
1095,0.10595480578692434
1096,0.011141938203370241
1097,0.036646334787272694
1098,0.05141806713766718
1099,0.03107029682995413
1100,0.02680704483752658
1101,0.010949926867288757
1102,0.02442691928002977
1103,0.04639227727592379
1104,0.05975176544585188
1105,0.09375896684553559
1106,0.13747961823189847
1107,0.12765689435980318
1108,0.17505846070043862
1109,0.11681575213359502
1110,0.1380269621259116
1111,0.02270413794626634
1112,0.09511289146592806
1113,0.015483573924442846
1114,0.05533778962726183
1115,0.00886990589598826
1116,0.042244222214510775
1117,0.10427692437970931
1118,0.04094220195603905
1119,0.028760119995903326
1120,0.055398337636753184
1121,0.03862147054143261
1122,0.016359325567026274
1123,0.052385723949680836
1124,0.09399787560578347
1125,0.040438923043561545
1126,0.07080776633882783
1127,0.02857272141899216
1128,0.022896276354872333
1129,0.05550999441150305
1130,0.011646586897486592
1131,0.039683686720884306
1132,0.04051363836290632
1133,0.07663726456563816
1134,0.13779032838922786
1135,0.38277190025038726
1136,0.1378399904815015
1137,0.14523368619580113
1138,0.07759016463901627
1139,0.09830343109942472
1140,0.0937784372855305
1141,0.09492534257781791
1142,0.06460352001727489
1143,0.01833223451699243
1144,0.024593651398212672
1145,0.27667847419741165
1146,0.07332129790977845
1147,0.08797927034631085
1148,0.054875543939073144
1149,0.08907169472091399
1150,0.01648859632798378
1151,0.02842221574000062
1152,0.0271998176025101
1153,0.02819755348708405
1154,0.051362017463907714
1155,0.12116199759088991
1156,0.06224905231508646
1157,0.05044360537447782
1158,0.14528663290572819
1159,0.5452694419766769
1160,0.12237184189060442
1161,0.022828570440070955
1162,0.23191776238631434
1163,0.08656767523398048
1164,0.26218919236616345
1165,0.23418275991448945
1166,0.08481324727273377
1167,0.056497337051360154
1168,0.0315945529738528
1169,0.08009291582106748
1170,0.23525385627055118
1171,0.06965635192922638
1172,0.25833075690283575
1173,0.09887141924270926
1174,0.0713408313389159
1175,0.013861396980867408
1176,0.00844936158034344
1177,0.015679921516208985
1178,0.022556588955948195
1179,0.06510025951317142
1180,0.06837304628223217
1181,0.022342256486078932
1182,0.16063120732544878
1183,0.1754384792202224
1184,0.13618439217396108
1185,0.09885734341883279
1186,0.04447613340229965
1187,0.12140303554502742
1188,0.24537755065144276
1189,0.24793986199860438
1190,0.06603107312425056
1191,0.011017770216354436
1192,0.06451385180136152
1193,0.02644828079670503
1194,0.06659583363470398
1195,0.5208413634207522
1196,0.034906753507066374
1197,0.0796985453887171
1198,0.2844671216866057
1199,0.26944514177212664
1200,0.01904172467617892
1201,0.011435514582625527
1202,0.03886749302757289
1203,0.06372018617211865
1204,0.16023136966341772
1205,0.14676214651940503
1206,0.11868169060862709
1207,0.12472114853361493
1208,0.2684751568597917
1209,0.24408236879186923
1210,0.1576943401849994
1211,0.2546303699503608
1212,0.3819146187282098
1213,0.08461528954636015
1214,0.022192729564073716
1215,0.0463693040426342
1216,0.07774314636384509
1217,0.06637373936662232
1218,0.22268328461121864
1219,0.8695279438221487
1220,0.016381483925076552
1221,0.09636164301619626
1222,0.4138421167411862
1223,0.018190187983854477
1224,0.04172319568827234
1225,0.27605338314643063
1226,0.03743261600902822
1227,0.014977541578084464
1228,0.042465819288036236
1229,0.08431789580839956
1230,0.031696954532145494
1231,0.03817154562656557
1232,0.00903760122688386
1233,0.15132813167510642
1234,0.07023347686254315
1235,0.099452738195341
1236,0.18337063975797963
1237,0.18681481837107036
1238,0.25250151145446104
1239,0.37689877793047044
1240,0.22892903232208495
1241,0.04247847824173572
1242,0.27706402905024946
1243,0.229979034001013
1244,0.1599528083780184
1245,0.8858712125785668
1246,0.3650928255228125
1247,0.2823049858649701
1248,0.028774481378251265
1249,0.02578147203174929
1250,0.10429527394551222
