Index,demand
543,0.1631445300930722
544,0.01679158188018702
545,0.0082565376643732
546,0.04760106567542488
547,0.1453077058676376
548,0.02144535108492852
549,0.01443541500718673
550,0.04834814010872907
551,0.02259463883060743
552,0.01021519663363798
553,0.03727122956851318
554,0.08242826436106396
555,0.0558108663529467
556,0.08813903758205739
557,0.2577099124480667
558,0.3742420643996008
559,0.4005168702247577
560,0.9677646736518051
561,0.591093820785865
562,0.3737869962743259
563,0.08141380478801166
564,0.03244977086682194
565,0.02272894402219412
566,0.06026604615328153
567,0.1104256732713609
568,0.01829831994246018
569,0.03993117282393512
570,0.3819149899245312
571,0.06918189425621778
572,0.01796639742863339
573,0.07275592515268008
574,0.04363468880672353
575,0.08548504560126555
576,0.07395640611758536
577,0.06276044802910852
578,0.01623617883766625
579,0.06063376279974081
580,0.01714720743584622
581,0.01534152619261636
582,0.02587973242718342
583,0.08407370410898243
584,0.1286759222307842
585,0.5203886909135012
586,0.3823467523234662
587,0.2349419944795177
588,0.959964707538264
589,0.3722752332013907
590,0.3890107917516569
591,0.1358256000514246
592,0.0445120850728505
593,0.02639361487114488
594,0.04680550140289749
595,0.04866081270366815
596,0.04480491785544843
597,0.03553634868276018
598,0.05930968808709024
599,0.3965734256983718
600,0.1194996480541085
601,0.2631865214268048
602,0.05895793938683791
603,0.08225097575929913
604,0.1372886987852056
605,0.134024666942608
606,0.2437731177192046
607,0.03684764600021355
608,0.02632604131746338
609,0.04036777409407185
610,0.1627819896147321
611,0.4567086863546583
612,0.3613831440048034
613,0.3053904238175268
614,0.1258366354586822
615,0.3846128844613784
616,0.1543705687810614
617,0.08198812151155828
618,0.01913768637547626
619,0.06749780452738167
620,0.04311749998722966
621,0.08536379555762257
622,0.2674848462690931
623,0.05978381600839582
624,0.2603808392486006
625,0.04793757607513398
626,0.05531893028734253
627,0.1677154841167357
628,0.05376111974401895
629,0.02162652652512406
630,0.1182971549607015
631,0.1626980491947247
632,0.04729524846352776
633,0.2385538422103112
634,0.24838496810735
635,0.08404336093373282
636,0.08374056781595129
637,0.0306384185198237
638,0.09453174984349189
639,0.1058048647974197
640,0.05600621442145239
641,0.09154582792556368
642,0.2228049951503767
643,0.05861583131284233
644,0.03852289820912493
645,0.01901241479224695
646,0.1372632176058052
647,0.01661657962316205
648,0.0210530986991606
649,0.08480150417285756
650,0.02943079862644163
651,0.03122072214622751
652,0.1303531878896638
653,0.04456637839699153
654,0.07225224954528167
655,0.01044683982395671
656,0.09206236514791863
657,0.1631207427503658
658,0.3706195958840079
659,0.3613024660954945
660,0.01646415495479513
661,0.0225963747692847
662,0.02161196361804807
663,0.01504405663529746
664,0.09980374377505077
665,0.02376375220678404
666,0.06276126395270157
667,0.1194428906796347
668,0.01783342681269344
669,0.0308136012555582
670,0.02146465458086605
671,0.01928730264125511
672,0.07320386811901097
673,0.09583404608800487
674,0.2870563779293134
675,0.01467985764769327
676,0.01435956075326181
677,0.08523429236653093
678,0.05789771663880747
679,0.09376428347637583
680,0.2529049011133312
681,0.03391444196109359
682,0.01553875371257089
683,0.007622657263869622
684,0.09392176411335006
685,0.01849347433109294
686,0.02098454502091233
687,0.07539596665079248
688,0.1312774806483871
689,0.04419037893406962
690,0.02146736532331284
691,0.01161778091176701
692,0.2594500008156431
693,0.02146113548565143
694,0.03547255885157813
695,0.229868148700132
696,0.07638143549857812
697,0.06081406069096584
698,0.02156556481630828
699,0.03612389553317968
700,0.08906379323104532
701,0.38812569207605
702,0.03489449629780635
703,0.01661603590718812
704,0.02017223243871606
705,0.07524966478272843
706,0.06366792835802948
707,0.1470764076869083
708,0.08652600714432102
709,0.1727237982799866
710,0.08688129731842972
711,0.03528524425373328
712,0.03380054641802796
713,0.03757301365219547
714,0.03250991818102451
715,0.1526342730978687
716,0.01077445742733861
717,0.01255639230650221
718,0.08299595778372743
719,0.02006181866265511
720,0.1331157338021883
721,0.04626415340530521
722,0.02004240590732951
723,0.2561378900046338
724,0.391457748284556
725,0.2352950759955902
726,0.0298593208160329
727,0.07524841382498773
728,0.02966702222994675
729,0.09282807365814667
730,0.07306888625710731
731,0.06102738619536248
732,0.4965452015715758
733,0.07866795813597469
734,0.02178711580620038
735,0.09770571324723765
736,0.08283168237843509
737,0.05572858499432651
738,0.1403909227636213
739,0.3888906501152384
740,0.07640603111997726
741,0.1001835010582868
742,0.03041735624444732
743,0.01836850469551064
744,0.02116167189115687
745,0.1040548827409113
746,0.03083017625306657
747,0.006307658476148014
748,0.01984017135282536
749,0.0526746194366744
750,0.02385236881905622
751,0.0343310341468226
752,0.03816978222483408
753,0.0150865941241457
754,0.08924859019492082
755,0.01498664801599833
756,0.02452631460957311
757,0.01599001178662012
758,0.0450963015537779
759,0.07507123680164997
760,0.1095974782375901
761,0.02181456643944926
762,0.05912896993396275
763,0.4687508150639219
764,0.07789540674582449
765,0.09323075387161445
766,0.03952535479471881
767,0.04029633081398378
768,0.05403383248437139
769,0.1477025147161482
770,0.0380256362998851
771,0.01140572599258193
772,0.00924800084090658
773,0.05500119357605336
774,0.1079742604098507
775,0.01580328604807708
776,0.2339555647819658
777,0.05438817892740411
778,0.01881408087663636
779,0.06090730578825077
780,0.3139646779992993
781,0.01961352558140941
782,0.03316506312293396
783,0.01992171528678868
784,0.04904798549251749
785,0.0521026702712212
786,0.2394175721176006
787,0.07029447341692691
788,0.007099924010003904
789,0.01596567588911605
790,0.07225403739843292
791,0.1470472454513511
792,0.08946403466382298
793,0.07304848411881638
794,0.06331937243915245
795,0.0200600684172139
796,0.03065159176892844
797,0.1235857977656881
798,0.2571986257562233
799,0.08826358992250052
800,0.00898656114006818
801,0.0277815674433178
802,0.02735538724877819
803,0.01435886980270701
804,0.02549930952860317
805,0.01273352860681264
806,0.01806727148844984
807,0.01034936765249483
808,0.01227871624854737
809,0.01449885960435583
810,0.02750597564347027
811,0.02592433389776926
812,0.05522807951993851
813,0.05564601722556123
814,0.1295478818729351
815,0.007692296178383478
816,0.01042134272805582
817,0.1001376826048405
818,0.1375780120986665
819,0.02031126484794182
820,0.02201685971830857
821,0.01356664044424665
822,0.01803480109217118
823,0.03246691413582593
824,0.009883924318301662
825,0.01718852364597915
826,0.006644231033560687
827,0.01019838811049486
828,0.009073617652037083
829,0.009183002705025475
830,0.07160160826520011
831,0.03004029163023672
832,0.01608330553160928
833,0.01489988011214945
834,0.01195878723245481
835,0.01059110981562876
836,0.0117780814682004
837,0.06287511817666655
838,0.03517225580388868
839,0.04776293016600407
840,0.00969467466198781
841,0.02961388973255095
842,0.01154908217188926
843,0.08811476209618789
844,0.01212664195937605
845,0.009690433194618818
846,0.01174670200128977
847,0.09528983340413807
848,0.04708158983009199
849,0.05012528734850498
850,0.06942757030941574
851,0.006426823217971363
852,0.08330067138847846
853,0.01501217539438813
854,0.01424118127003159
855,0.04426695182414206
856,0.04064476053360321
857,0.118944736515508
858,0.02809375391502621
859,0.03000775814998458
860,0.03153836952032348
861,0.02443136514037764
862,0.0109311663110791
863,0.0122452394303214
864,0.01173764105591816
865,0.01291974411237786
866,0.01940321512945584
867,0.0161451806856863
868,0.01139080702450415
869,0.05284735424784469
870,0.02430160353398536
871,0.1036763816515672
872,0.01816634915023518
873,0.03356458695575568
874,0.01632989153026774
875,0.0150484776988805
876,0.01941697224506293
877,0.05624809214399468
878,0.02477241451796097
879,0.01218825522928039
880,0.02301528412465707
881,0.007985982472668005
882,0.006119506233248504
883,0.03949817291808878
884,0.1052461966137735
885,0.01935135328588023
886,0.08788043752787994
887,0.01831221869005401
888,0.06365030316539093
889,0.01315611782270638
890,0.02420109606938282
891,0.01616985697689427
892,0.06925363802601668
893,0.02369463320472998
894,0.02583220009460761
895,0.03742690503047413
896,0.01383864449319922
897,0.1471020169364839
898,0.04719471294517889
899,0.03873373230613542
900,0.103782492382744
901,0.1557440693114612
902,0.2237186199976653
903,0.02164253826263578
904,0.03432794483656695
905,0.1594069823479939
906,0.03563370767898808
907,0.3691824595846428
908,0.04690072097831717
909,0.1111303847688635
910,0.0603697944342779
911,0.007351024444793196
912,0.023097023674589
913,0.1983759579091874
914,0.04307499390212312
915,0.3919053495208816
916,0.1305816913351088
917,0.03509860728029991
918,0.1351658324677442
919,0.05019436844822012
920,0.02510435599450125
921,0.02677727509800672
922,0.02182614890328612
923,0.01899459922287139
924,0.1082718704764444
925,0.1022181622801839
926,0.1039300777544165
927,0.359455954841395
928,0.04711505939900364
929,0.03833238926472046
930,0.0339019248750306
931,0.07008693684081312
932,0.1457487386481237
933,0.01610964796769934
934,0.05050126398911477
935,0.02483503057574811
936,0.05556704016818887
937,0.06268296786118326
938,0.414741014408425
939,0.09835190675697694
940,0.0712295199946241
941,0.3992997228215648
942,0.05798543197956502
943,0.3910930816462188
944,0.01127792965422233
945,0.04553919782306109
946,0.1344343342577886
947,0.02713588100778518
948,0.01969773167010374
949,0.03892812947780783
950,0.01236872802876906
951,0.09313967709337434
952,0.1121062616673376
953,0.04800547766698834
954,0.01813269258361849
955,0.04089536407811743
956,0.3067472627239702
957,0.02267145079979868
958,0.0228958191231629
959,0.03328316414890131
960,0.03369173013560062
961,0.0656556326942431
962,0.03141520975029759
963,0.03698508364945513
964,0.06846946289613341
965,0.0345639309290806
966,0.04042096821579383
967,0.05256565435499427
968,0.1133217351287665
969,0.1511049108756172
970,0.01084781350239726
971,0.007390221211471057
972,0.02614871995589617
973,0.09920829381451216
974,0.2248739847878645
975,0.01844796349656323
976,0.0369084316309914
977,0.1386953797187978
978,0.2747769126178083
979,0.06270173380879186
980,0.05123455825131305
981,0.01456837359850348
982,0.01825333793502763
983,0.00826891859273781
984,0.04981607594448678
985,0.0124171836287748
986,0.06864108620850184
987,0.2424898253536879
988,0.2573410252716581
989,0.06132305195703697
990,0.02789489606984409
991,0.02783085784648735
992,0.02337160771141471
993,0.03559990229080236
994,0.03287308136344072
995,0.1277424493286223
996,0.01653101011445863
997,0.06966381992539075
998,0.01909633327547249
999,0.02038794608691559
1000,0.07811924552749422
1001,0.448918282882128
1002,0.008255121783936867
1003,0.03383231962034822
1004,0.01698823829183356
1005,0.02743299394914434
1006,0.04660409686399899
1007,0.05016677045880377
1008,0.01464349818635397
1009,0.0872631581079871
1010,0.1435951292916419
1011,0.1085764549516288
1012,0.07921445084182252
1013,0.03547724000868627
1014,0.007461608039497468
1015,0.02446045686617744
1016,0.03037210916214834
1017,0.02718085951020475
1018,0.02133385569425839
1019,0.03355059936173551
1020,0.05544327478403524
1021,0.2140781081897875
1022,0.04225939805254418
1023,0.0561149119576549
1024,0.03092073071000698
1025,0.03492840242412378
1026,0.01912769561829759
1027,0.02715329728232591
1028,0.03623338329840083
1029,0.02731202981682253
1030,0.0914467810540219
1031,0.126127625830296
1032,0.1391576229748176
1033,0.03883079147394083
1034,0.07307790668039878
1035,0.0659132057699587
1036,0.08735091606199072
1037,0.04088976511593424
1038,0.01682377690615643
1039,0.09047095360551977
1040,0.01518430863981076
1041,0.02297012175048795
1042,0.08443043387431931
1043,0.02602053387994118
1044,0.03632514113833135
1045,0.02866227206875447
1046,0.07573374373182565
1047,0.072699376828408
1048,0.2337288939904382
1049,0.1956783979815355
1050,0.2180058686773814
1051,0.06076574042365132
1052,0.04632542423230897
1053,0.01870285044275019
1054,0.04474698643942783
1055,0.05151397157011091
1056,0.06255230869526081
1057,0.04722520420932069
1058,0.5437769289868815
1059,0.1362659608336715
1060,0.01036460185686989
1061,0.1231194546606455
1062,0.06864327507491236
1063,0.05334604735183677
1064,0.03235020822138528
1065,0.02101210111049617
1066,0.01140567251014986
1067,0.05084694555212341
1068,0.01252777234101552
1069,0.009366645049676055
1070,0.01683851759662508
1071,0.0264931814192666
1072,0.05584579318441441
1073,0.03443907104764159
1074,0.06371062882706384
1075,0.04928902006259985
1076,0.1001015040365564
1077,0.1173241643938883
1078,0.3575357828765988
1079,0.06046713443309082
1080,0.03952434240232568
1081,0.06197749916695876
1082,0.01727552634862282
1083,0.0465778107752568
1084,0.0245568781279614
1085,0.06462414572607832
1086,0.03879924020452108
1087,0.1542777400053499
1088,0.087425589158413
1089,0.07547247955769187
1090,0.04867328337281154
1091,0.08526379539054471
1092,0.03386507329788221
1093,0.03934582689620344
1094,0.01906740501494813
1095,0.1086901741014083
1096,0.01140164843413862
1097,0.04840274503938841
1098,0.07532754543407896
1099,0.0326701675354495
1100,0.00732991272086005
1101,0.0107489023498288
1102,0.0211311066447109
1103,0.03718108660904588
1104,0.04603342541485983
1105,0.07711832757103951
1106,0.1105457825248512
1107,0.09920290523702421
1108,0.1474420033398639
1109,0.0808437627287521
1110,0.1269639244323635
1111,0.01844780439595719
1112,0.08247820301958936
1113,0.01198923100489383
1114,0.05314373563290319
1115,0.0246755045651392
1116,0.04408716472451898
1117,0.09726903762290431
1118,0.04781832905032974
1119,0.0246021505005522
1120,0.04741908258787571
1121,0.04754480261660189
1122,0.03073459383656087
1123,0.04844335083542001
1124,0.116259120302606
1125,0.04111533014930484
1126,0.07963713842371485
1127,0.04344276290161293
1128,0.02899971997687256
1129,0.0405603612776641
1130,0.01283439176886944
1131,0.03437294917729351
1132,0.0401898905173048
1133,0.06450386457629528
1134,0.1070458056635043
1135,0.3787034099316043
1136,0.1092153661802116
1137,0.1182471210562072
1138,0.06385960654468339
1139,0.08545987610259327
1140,0.08194606976410161
1141,0.08892635183515399
1142,0.05495275495634698
1143,0.01848452841395144
1144,0.03403154963791245
1145,0.2686882460016253
1146,0.06701875565384537
1147,0.08551899769862542
1148,0.05388699704544898
1149,0.07748559410712498
1150,0.03251542836868369
1151,0.02849902599188083
1152,0.02271332484183215
1153,0.0209818376717085
1154,0.03488815455133328
1155,0.09669990232609527
1156,0.04461757454324275
1157,0.04795794331938694
1158,0.1236970905461871
1159,0.4019708401744135
1160,0.08908642788272336
1161,0.02071664963692824
1162,0.2419159860951738
1163,0.07297444137370639
1164,0.2587254335984174
1165,0.2420565161808765
1166,0.07354174796271161
1167,0.04625625833620977
1168,0.02950647099601206
1169,0.07838134297523164
1170,0.2400539067980261
1171,0.07050675141066819
1172,0.2605288351433636
1173,0.1048134754806589
1174,0.06663326055246623
1175,0.01419236743237187
1176,0.007301753900384034
1177,0.029652002711724
1178,0.01727345319499655
1179,0.05698764546270492
1180,0.04813737925016513
1181,0.02227501356285499
1182,0.1347919401462464
1183,0.1418393293657479
1184,0.09285153480373834
1185,0.0659123566328875
1186,0.03411797011954792
1187,0.1054570866652636
1188,0.2504416884845113
1189,0.2500594823051042
1190,0.05347211410199928
1191,0.01135649474373181
1192,0.06139555958905178
1193,0.02251348342285388
1194,0.06606926111152706
1195,0.4820822401544613
1196,0.03086825220523315
1197,0.0457301518430124
1198,0.2725451907782563
1199,0.2552312449656119
1200,0.03533851129271692
1201,0.009440477434250066
1202,0.03019412760524596
1203,0.05408700569622037
1204,0.1590944165880173
1205,0.1286550441025046
1206,0.07772471259895947
1207,0.08230627592223835
1208,0.2525507329289888
1209,0.2388135493226275
1210,0.147187327927574
1211,0.2551059896165428
1212,0.3864358546668492
1213,0.08591795362660318
1214,0.03218415951451353
1215,0.04252252224866195
1216,0.06531076110594453
1217,0.0481288991176491
1218,0.1936101594663329
1219,0.8376993476594123
1220,0.02170982407440861
1221,0.08658238971134424
1222,0.401710128485029
1223,0.01760866689449725
1224,0.03502774995734661
1225,0.2680436006334682
1226,0.02392076252499169
1227,0.01494904179906073
1228,0.02876550966048754
1229,0.08389445644683483
1230,0.02580232239494115
1231,0.03145877592816091
1232,0.007169876585732357
1233,0.1136954156363225
1234,0.04032169414371622
1235,0.07109349328180509
1236,0.1493163888177326
1237,0.1766043945851776
1238,0.2516297099309914
1239,0.3551799432636834
1240,0.246307483821878
1241,0.03635996653282385
1242,0.2579361646577054
1243,0.2296277599807743
1244,0.1680980534852957
1245,0.714755495723239
1246,0.3649035725523507
1247,0.3062525497641685
1248,0.008715387459039263
1249,0.02396981494518979
1250,0.0800033961124921
1251,0.05939168852109522
